ID,T(K),Z*10^-4 reported,Resist(Ohm.cm),Seebeck(uV/K),kappaZT,,Resist(400K),Seebeck(400K),Pf(W/K^2/m),ZT,kappa(W/mK),x,Formula,series,T_Max,family,,,Conduct(S/cm),Power_Factor*T_(W/mK),preparative_route,final_form,cell_volume(A^3),formula_units_per_cell,atoms_per_formula_unit,total_atoms_per_unit_cell,average_atomic_volume,ICSD_of_structure,temp of ICSD (K),S^2,ke/ktotal,space_group,number_symmetry_elements,,
941,700,NA,0.009095,169,0.219820781,3,NA,NA,0.00031403,0.10991039,2,0.3,Ca2.7Bi0.3Co4O9,Ca3MCo4O9,NA,Ca3Co4O9,NA,NA,109.9505223,0.219820781,"solid_state_reaction, air",polycrystalline,147.11,2,6.77,13.54,10.8648449,160556,300,28561,0.093897746,12,8,,
942,1000,NA,0.007831,196.8,0.494575916,3,NA,NA,0.000494576,0.241256545,2.05,0.3,Ca2.7Bi0.3Co4O9,Ca3MCo4O9,NA,Ca3Co4O9,NA,NA,127.6976121,0.494575916,"solid_state_reaction, air",polycrystalline,147.11,2,6.77,13.54,10.8648449,160556,300,38730.24,0.151991304,12,8,,
943,300,NA,0.009357,132,0.055864059,3,NA,NA,0.000186214,0.027932029,2,0.6,Ca2.4Na0.3Bi0.3Co4O9,Ca3MCo4O9,NA,Ca3Co4O9,NA,NA,106.8718606,0.055864059,"solid_state_reaction, air",polycrystalline,147.11,2,6.77,13.54,10.8648449,160556,300,17424,0.039115101,12,8,,
944,400,NA,0.009225,144.6,0.090663024,3,NA,NA,0.000226658,0.047717381,1.9,0.6,Ca2.4Na0.3Bi0.3Co4O9,Ca3MCo4O9,NA,Ca3Co4O9,NA,NA,108.401084,0.090663024,"solid_state_reaction, air",polycrystalline,147.11,2,6.77,13.54,10.8648449,160556,300,20909.16,0.055683925,12,8,,
945,700,NA,0.008503,173,0.246387157,3,NA,NA,0.000351982,0.136881754,1.8,0.6,Ca2.4Na0.3Bi0.3Co4O9,Ca3MCo4O9,NA,Ca3Co4O9,NA,NA,117.605551,0.246387157,"solid_state_reaction, air",polycrystalline,147.11,2,6.77,13.54,10.8648449,160556,300,29929,0.111594601,12,8,,
946,1000,NA,0.007622,205,0.551364471,3,NA,NA,0.000551364,0.315065412,1.75,0.6,Ca2.4Na0.3Bi0.3Co4O9,Ca3MCo4O9,NA,Ca3Co4O9,NA,NA,131.1991603,0.551364471,"solid_state_reaction, air",polycrystalline,147.11,2,6.77,13.54,10.8648449,160556,300,42025,0.182929115,12,8,,
947,300,NA,0.000878,-92.5,0.292354784,2,NA,NA,0.000974516,0.041764969,7,0.1,Sr0.9Y0.1TiO3,SrMTiO3,NA,SrTiO3,NA,NA,1138.952164,0.292354784,"solid_state_reaction, air",polycrystalline,59.36,1,5,5,11.872,181231,300,8556.25,0.119101855,221,48,,
948,400,NA,0.001259,-119.5,0.45370135,2,NA,NA,0.001134253,0.075616892,6,0.1,Sr0.9Y0.1TiO3,SrMTiO3,NA,SrTiO3,NA,NA,794.2811755,0.45370135,"solid_state_reaction, air",polycrystalline,59.36,1,5,5,11.872,181231,300,14280.25,0.129203071,221,48,,
949,700,NA,0.00344,-185.3,0.698699506,2,NA,NA,0.000998142,0.139739901,5,0.1,Sr0.9Y0.1TiO3,SrMTiO3,NA,SrTiO3,NA,NA,290.6976744,0.698699506,"solid_state_reaction, air",polycrystalline,59.36,1,5,5,11.872,181231,300,34336.09,0.099302326,221,48,,
950,1000,NA,0.006614,-228,0.785969156,2,NA,NA,0.000785969,0.174659813,4.5,0.1,Sr0.9Y0.1TiO3,SrMTiO3,NA,SrTiO3,NA,NA,151.194436,0.785969156,"solid_state_reaction, air",polycrystalline,59.36,1,5,5,11.872,181231,300,51984,0.081980983,221,48,,
951,300,NA,0.0004937,-82.2,0.410583755,2,NA,NA,0.001368613,0.10088053,4.07,0.1,Ba0.3Sr0.6La0.1TiO3,BaSrLayTiO3,NA,SrTiO3,NA,NA,2025.521572,0.410583755,"solid_state_reaction, air",polycrystalline,59.36,1,5,5,11.872,181231,300,6756.84,0.36429528,221,48,,
952,400,NA,0.0007634,-101.4,0.538745612,2,NA,NA,0.001346864,0.160340956,3.36,0.1,Ba0.3Sr0.6La0.1TiO3,BaSrLayTiO3,NA,SrTiO3,NA,NA,1309.929264,0.538745612,"solid_state_reaction , Ar",polycrystalline,59.36,1,5,5,11.872,181231,300,10281.96,0.380503262,221,48,,
953,700,NA,0.00273,-163,0.68125641,2,NA,NA,0.000973223,0.356678749,1.91,0.1,Ba0.3Sr0.6La0.1TiO3,BaSrLayTiO3,NA,SrTiO3,NA,NA,366.3003663,0.68125641,"solid_state_reaction , Ar",polycrystalline,59.36,1,5,5,11.872,181231,300,26569,0.327560746,221,48,,
954,300,NA,0.5868,294.8,0.0044431,4,NA,NA,1.48103E-05,,NA,0,CuRhO2,CuRh1MgO2,NA,CuRhO2,NA,NA,1.704158146,0.0044431,"solid_state_reaction , Ar",polycrystalline,140.56,3,4,12,11.71333333,29214,300,86907.04,NA,166,12,,
955,400,NA,0.2193,275.3,0.013824002,4,NA,NA,3.456E-05,,NA,0,CuRhO2,CuRh1MgO2,NA,CuRhO2,NA,NA,4.55996352,0.013824002,"solid_state_reaction , air",polycrystalline,140.56,3,4,12,11.71333333,29214,300,75790.09,NA,166,12,,
956,700,NA,0.1023,292.4,0.058502866,4,NA,NA,8.35755E-05,,NA,0,CuRhO2,CuRh1MgO2,NA,CuRhO2,NA,NA,9.775171065,0.058502866,"solid_state_reaction , air",polycrystalline,140.56,3,4,12,11.71333333,29214,300,85497.76,NA,166,12,,
957,1000,NA,0.1066,317,0.094267355,4,NA,NA,9.42674E-05,,NA,0,CuRhO2,CuRh1MgO2,NA,CuRhO2,NA,NA,9.380863039,0.094267355,"solid_state_reaction , air",polycrystalline,140.56,3,4,12,11.71333333,29214,300,100489,NA,166,12,,
958,300,NA,0.1314,261,0.01555274,4,NA,NA,5.18425E-05,,NA,0.01,CuRh0.99Mg0.01O2,CuRh1MgO2,NA,CuRhO2,NA,NA,7.610350076,0.01555274,"solid_state_reaction , air",polycrystalline,140.56,3,4,12,11.71333333,29214,300,68121,NA,166,12,,
959,400,NA,0.0656,259,0.040903049,4,NA,NA,0.000102258,,NA,0.01,CuRh0.99Mg0.01O2,CuRh1MgO2,NA,CuRhO2,NA,NA,15.24390244,0.040903049,"solid_state_reaction , air",polycrystalline,140.56,3,4,12,11.71333333,29214,300,67081,NA,166,12,,
960,700,NA,0.0458,283,0.122406769,4,NA,NA,0.000174867,,NA,0.01,CuRh0.99Mg0.01O2,CuRh1MgO2,NA,CuRhO2,NA,NA,21.83406114,0.122406769,"solid_state_reaction , air",polycrystalline,140.56,3,4,12,11.71333333,29214,300,80089,NA,166,12,,
961,1000,NA,0.0488,315,0.203329918,4,NA,NA,0.00020333,,NA,0.01,CuRh0.99Mg0.01O2,CuRh1MgO2,NA,CuRhO2,NA,NA,20.49180328,0.203329918,"solid_state_reaction , air",polycrystalline,140.56,3,4,12,11.71333333,29214,300,99225,NA,166,12,,
962,300,NA,0.011,174.4,0.082950982,4,NA,NA,0.000276503,,NA,0.04,CuRh0.96Mg0.04O2,CuRh1MgO2,NA,CuRhO2,NA,NA,90.90909091,0.082950982,"solid_state_reaction , air",polycrystalline,140.56,3,4,12,11.71333333,29214,300,30415.36,NA,166,12,,
963,400,NA,0.0112,187.8,0.125960143,4,NA,NA,0.0003149,,NA,0.04,CuRh0.96Mg0.04O2,CuRh1MgO2,NA,CuRhO2,NA,NA,89.28571429,0.125960143,"solid_state_reaction , air",polycrystalline,140.56,3,4,12,11.71333333,29214,300,35268.84,NA,166,12,,
964,700,NA,0.0137,232,0.275013139,4,NA,NA,0.000392876,,NA,0.04,CuRh0.96Mg0.04O2,CuRh1MgO2,NA,CuRhO2,NA,NA,72.99270073,0.275013139,"solid_state_reaction , air",polycrystalline,140.56,3,4,12,11.71333333,29214,300,53824,NA,166,12,,
965,1000,NA,0.0171,271,0.429479532,4,NA,NA,0.00042948,,NA,0.04,CuRh0.96Mg0.04O2,CuRh1MgO2,NA,CuRhO2,NA,NA,58.47953216,0.429479532,"solid_state_reaction , air",polycrystalline,140.56,3,4,12,11.71333333,29214,300,73441,NA,166,12,,
966,300,NA,0.00164,99.7,0.181830915,4,NA,NA,0.000606103,,NA,0.1,CuRh0.9Mg0.1O2,CuRh1MgO2,NA,CuRhO2,NA,NA,609.7560976,0.181830915,"solid_state_reaction , air",polycrystalline,140.56,3,4,12,11.71333333,29214,300,9940.09,NA,166,12,,
967,400,NA,0.00196,115,0.269897959,4,NA,NA,0.000674745,,NA,0.1,CuRh0.9Mg0.1O2,CuRh1MgO2,NA,CuRhO2,NA,NA,510.2040816,0.269897959,"solid_state_reaction , air",polycrystalline,140.56,3,4,12,11.71333333,29214,300,13225,NA,166,12,,
968,700,NA,0.00299,144.9,0.491545385,4,NA,NA,0.000702208,,NA,0.1,CuRh0.9Mg0.1O2,CuRh1MgO2,NA,CuRhO2,NA,NA,334.4481605,0.491545385,"solid_state_reaction , air",polycrystalline,140.56,3,4,12,11.71333333,29214,300,20996.01,NA,166,12,,
969,1000,NA,0.00408,168.2,0.693412745,4,NA,NA,0.000693413,,NA,0.1,CuRh0.6Mg0.4O2,CuRh1MgO2,NA,CuRhO2,NA,NA,245.0980392,0.693412745,"solid_state_reaction , air",polycrystalline,140.56,3,4,12,11.71333333,29214,300,28291.24,NA,166,12,,
970,300,NA,1.199,165,0.000681193,8,NA,NA,2.27064E-06,0.000469788,1.45,0,Ca3AlSb3,Ca3NaAlSb3,NA,Ca3AlSb3,NA,NA,0.834028357,0.000681193,"solid_state_reaction , air",polycrystalline,822.88,4,7,28,29.38857143,36363,300,27225,0.000421041,62,8,,
971,400,NA,0.5376,315.9,0.00742506,8,NA,NA,1.85627E-05,0.006750055,1.1,0,Ca3AlSb3,Ca3NaAlSb3,NA,Ca3AlSb3,NA,NA,1.860119048,0.00742506,"solid_state_reaction, Ar",polycrystalline,822.88,4,7,28,29.38857143,36363,300,99792.81,0.001650433,62,8,,
972,700,NA,0.2486,411.8,0.047749585,8,NA,NA,6.82137E-05,0.064093403,0.745,0,Ca3AlSb3,Ca3NaAlSb3,NA,Ca3AlSb3,NA,NA,4.022526146,0.047749585,"solid_state_reaction, Ar",polycrystalline,822.88,4,7,28,29.38857143,36363,300,169579.24,0.009222114,62,8,,
973,1000,NA,0.1127,265.4,0.062499698,8,NA,NA,6.24997E-05,0.090317483,0.692,0,Ca3AlSb3,Ca3NaAlSb3,NA,Ca3AlSb3,NA,NA,8.873114463,0.062499698,"solid_state_reaction, Ar",polycrystalline,822.88,4,7,28,29.38857143,36363,300,70437.16,0.031286704,62,8,,
974,300,NA,0.0981,90,0.002477064,8,NA,NA,8.25688E-06,0.001483272,1.67,0.03,Ca2.97Na0.03AlSb3,Ca3NaAlSb3,NA,Ca3AlSb3,NA,NA,10.19367992,0.002477064,"solid_state_reaction, Ar",polycrystalline,822.88,4,7,28,29.38857143,36363,300,8100,0.004468128,62,8,,
975,400,NA,0.0461,164.8,0.023565328,8,NA,NA,5.89133E-05,0.019004296,1.24,0.03,Ca2.97Na0.03AlSb3,Ca3NaAlSb3,NA,Ca3AlSb3,NA,NA,21.69197397,0.023565328,"solid_state_reaction, Ar",polycrystalline,822.88,4,7,28,29.38857143,36363,300,27159.04,0.017073683,62,8,,
976,700,NA,0.0172,248,0.250306977,8,NA,NA,0.000357581,0.297984496,0.84,0.03,Ca2.97Na0.03AlSb3,Ca3NaAlSb3,NA,Ca3AlSb3,NA,NA,58.13953488,0.250306977,"solid_state_reaction, Ar",polycrystalline,822.88,4,7,28,29.38857143,36363,300,61504,0.118217054,62,8,,
977,1000,NA,0.0172,287.5,0.480559593,8,NA,NA,0.00048056,0.717253124,0.67,0.03,Ca2.97Na0.03AlSb3,Ca3NaAlSb3,NA,Ca3AlSb3,NA,NA,58.13953488,0.480559593,"solid_state_reaction, Ar",polycrystalline,822.88,4,7,28,29.38857143,36363,300,82656.25,0.211732037,62,8,,
978,300,NA,0.0589,81.5,0.003383149,8,NA,NA,1.12772E-05,0.002050394,1.65,0.06,Ca2.94Na0.06AlSb3,Ca3NaAlSb3,NA,Ca3AlSb3,NA,NA,16.97792869,0.003383149,"solid_state_reaction, Ar",polycrystalline,822.88,4,7,28,29.38857143,36363,300,6642.25,0.007532027,62,8,,
979,400,NA,0.0337,150,0.026706231,8,NA,NA,6.67656E-05,0.021028529,1.27,0.06,Ca2.94Na0.06AlSb3,Ca3NaAlSb3,NA,Ca3AlSb3,NA,NA,29.6735905,0.026706231,"solid_state_reaction, Ar",polycrystalline,822.88,4,7,28,29.38857143,36363,300,22500,0.022804271,62,8,,
980,700,NA,0.0138,233,0.275378986,8,NA,NA,0.000393399,0.320208123,0.86,0.06,Ca2.94Na0.06AlSb3,Ca3NaAlSb3,NA,Ca3AlSb3,NA,NA,72.46376812,0.275378986,"solid_state_reaction, Ar",polycrystalline,822.88,4,7,28,29.38857143,36363,300,54289,0.143916414,62,8,,
981,1000,NA,0.0134,262,0.512268657,8,NA,NA,0.000512269,0.73390925,0.698,0.06,Ca2.94Na0.06AlSb3,Ca3NaAlSb3,NA,Ca3AlSb3,NA,NA,74.62686567,0.512268657,"solid_state_reaction, Ar",polycrystalline,822.88,4,7,28,29.38857143,36363,300,68644,0.260873284,62,8,,
982,300,NA,0.0275,112.6,0.013831375,8,NA,NA,4.61046E-05,0.008698978,1.59,0.15,Ca2.85Na0.15AlSb3,Ca3NaAlSb3,NA,Ca3AlSb3,NA,NA,36.36363636,0.013831375,"solid_state_reaction, Ar",polycrystalline,822.88,4,7,28,29.38857143,36363,300,12678.76,0.016740995,62,8,,
983,400,NA,0.0187,152,0.049420321,8,NA,NA,0.000123551,0.039855097,1.24,0.15,Ca2.85Na0.15AlSb3,Ca3NaAlSb3,NA,Ca3AlSb3,NA,NA,53.47593583,0.049420321,"solid_state_reaction, Ar",polycrystalline,822.88,4,7,28,29.38857143,36363,300,23104,0.042090737,62,8,,
984,700,NA,0.0122,215,0.26522541,8,NA,NA,0.000378893,0.315744536,0.84,0.15,Ca2.85Na0.15AlSb3,Ca3NaAlSb3,NA,Ca3AlSb3,NA,NA,81.96721311,0.26522541,"solid_state_reaction, Ar",polycrystalline,822.88,4,7,28,29.38857143,36363,300,46225,0.166666667,62,8,,
985,1000,NA,0.0125,243,0.472392,8,NA,NA,0.000472392,0.694694118,0.68,0.15,Ca2.85Na0.15AlSb3,Ca3NaAlSb3,NA,Ca3AlSb3,NA,NA,80,0.472392,"solid_state_reaction, Ar",polycrystalline,822.88,4,7,28,29.38857143,36363,300,59049,0.287058824,62,8,,
986,300,NA,0.0475,-191,0.023040632,11,NA,NA,7.68021E-05,0.00404932,5.69,0,Fe0.998Co0.002Si2,Fe0.998Co0.002Si2_Y2O3,NA,FeSi2,NA,NA,21.05263158,0.023040632,"solid_state_reaction, Ar",polycrystalline,601.91,16,3,48,12.53979167,9119,300,36481,0.002708353,64,16,,
987,400,NA,0.026,-183,0.051521538,11,NA,NA,0.000128804,0.009648228,5.34,0,Fe0.998Co0.002Si2,Fe0.998Co0.002Si2_Y2O3,NA,FeSi2,NA,NA,38.46153846,0.051521538,arc_melting_inAr,polycrystalline,601.91,16,3,48,12.53979167,9119,300,33489,0.007029674,64,16,,
988,700,NA,0.0123,-180.6,0.185621561,11,NA,NA,0.000265174,0.037881951,4.9,0,Fe0.998Co0.002Si2,Fe0.998Co0.002Si2_Y2O3,NA,FeSi2,NA,NA,81.30081301,0.185621561,arc_melting_inAr,polycrystalline,601.91,16,3,48,12.53979167,9119,300,32616.36,0.028339141,64,16,,
989,1000,NA,0.00605,-87.3,0.125971736,11,NA,NA,0.000125972,0.025093971,5.02,0,Fe0.998Co0.002Si2,Fe0.998Co0.002Si2_Y2O3,NA,FeSi2,NA,NA,165.2892562,0.125971736,arc_melting_inAr,polycrystalline,601.91,16,3,48,12.53979167,9119,300,7621.29,0.080339798,64,16,,
990,300,NA,0.1275,-318,0.023793882,11,NA,NA,7.93129E-05,0.005183852,4.59,2,Fe0.978Co0.00196Si1.96Y0.04O0.06,Fe0.998Co0.002Si2_Y2O3,NA,FeSi2,NA,NA,7.843137255,0.023793882,arc_melting_inAr,polycrystalline,601.91,16,3,48,12.53979167,9119,300,101124,0.001250801,64,16,,
991,400,NA,0.0563,-327,0.07597087,11,NA,NA,0.000189927,0.018574785,4.09,2,Fe0.978Co0.00196Si1.96Y0.04O0.06,Fe0.998Co0.002Si2_Y2O3,NA,FeSi2,NA,NA,17.76198934,0.07597087,arc_melting_inAr,polycrystalline,601.91,16,3,48,12.53979167,9119,300,106929,0.004238558,64,16,,
992,700,NA,0.024,-287,0.240242917,11,NA,NA,0.000343204,0.060820992,3.95,2,Fe0.978Co0.00196Si1.96Y0.04O0.06,Fe0.998Co0.002Si2_Y2O3,NA,FeSi2,NA,NA,41.66666667,0.240242917,arc_melting_inAr,polycrystalline,601.91,16,3,48,12.53979167,9119,300,82369,0.018016878,64,16,,
993,1000,NA,0.0122,-100.8,0.083283934,11,NA,NA,8.32839E-05,0.019782407,4.21,2,Fe0.978Co0.00196Si1.96Y0.04O0.06,Fe0.998Co0.002Si2_Y2O3,NA,FeSi2,NA,NA,81.96721311,0.083283934,arc_melting_inAr,polycrystalline,601.91,16,3,48,12.53979167,9119,300,10160.64,0.047505938,64,16,,
994,300,NA,0.27,-226,0.005675111,11,NA,NA,1.8917E-05,0.001984305,2.86,6,Fe0.978Co0.00196Si1.96Y0.12O0.18,Fe0.998Co0.002Si2_Y2O3,NA,FeSi2,NA,NA,3.703703704,0.005675111,arc_melting_inAr,polycrystalline,601.91,16,3,48,12.53979167,9119,300,51076,0.000947941,64,16,,
995,400,NA,0.1495,-227,0.013787023,11,NA,NA,3.44676E-05,0.005222357,2.64,6,Fe0.978Co0.00196Si1.96Y0.12O0.18,Fe0.998Co0.002Si2_Y2O3,NA,FeSi2,NA,NA,6.688963211,0.013787023,arc_melting_inAr,polycrystalline,601.91,16,3,48,12.53979167,9119,300,51529,0.002472889,64,16,,
996,700,NA,0.0518,-222,0.0666,11,NA,NA,9.51429E-05,0.0225,2.96,6,Fe0.978Co0.00196Si1.96Y0.12O0.18,Fe0.998Co0.002Si2_Y2O3,NA,FeSi2,NA,NA,19.30501931,0.0666,arc_melting_inAr,polycrystalline,601.91,16,3,48,12.53979167,9119,300,49284,0.011139518,64,16,,
997,1000,NA,0.0214,-68,0.021607477,11,NA,NA,2.16075E-05,0.006710396,3.22,6,Fe0.978Co0.00196Si1.96Y0.12O0.18,Fe0.998Co0.002Si2_Y2O3,NA,FeSi2,NA,NA,46.72897196,0.021607477,arc_melting_inAr,polycrystalline,601.91,16,3,48,12.53979167,9119,300,4624,0.035409532,64,16,,
998,300,NA,0.4571,470,0.014497922,8,NA,NA,4.83264E-05,0.009414235,1.54,0,Ca5Al2Sb6,Ca5NaAl2Sb6,NA,Ca3AlSb3,NA,NA,2.187705097,0.014497922,arc_melting_inAr,polycrystalline,770.68,2,13,26,29.64153846,183853,300,220900,0.00103987,55,8,,
999,400,NA,0.409,463,0.020965183,8,NA,NA,5.2413E-05,0.017044865,1.23,0,Ca5Al2Sb6,Ca5NaAl2Sb6,NA,Ca3AlSb3,NA,NA,2.444987775,0.020965183,"solid_state_reaction, Ar",polycrystalline,770.68,2,13,26,29.64153846,183853,300,214369,0.001940088,55,8,,
1000,700,NA,0.2349,390,0.04532567,8,NA,NA,6.4751E-05,0.059326794,0.764,0,Ca5Al2Sb6,Ca5NaAl2Sb6,NA,Ca3AlSb3,NA,NA,4.257130694,0.04532567,"solid_state_reaction, Ar",polycrystalline,770.68,2,13,26,29.64153846,183853,300,152100,0.00951725,55,8,,
1001,300,NA,0.0332,193,0.033658735,8,NA,NA,0.000112196,0.022589755,1.49,0.05,Ca4.95Na0.05Al2Sb6,Ca5NaAl2Sb6,NA,Ca3AlSb3,NA,NA,30.12048193,0.033658735,"solid_state_reaction, Ar",polycrystalline,770.68,2,13,26,29.64153846,183853,300,37249,0.014797445,55,8,,
1002,400,NA,0.0224,219.9,0.086350018,8,NA,NA,0.000215875,0.071958348,1.2,0.05,Ca4.95Na0.05Al2Sb6,Ca5NaAl2Sb6,NA,Ca3AlSb3,NA,NA,44.64285714,0.086350018,"solid_state_reaction, Ar",polycrystalline,770.68,2,13,26,29.64153846,183853,300,48356.01,0.036309524,55,8,,
1003,700,NA,0.0181,261.7,0.264866425,8,NA,NA,0.000378381,0.317966897,0.833,0.05,Ca4.95Na0.05Al2Sb6,Ca5NaAl2Sb6,NA,Ca3AlSb3,NA,NA,55.24861878,0.264866425,"solid_state_reaction, Ar",polycrystalline,770.68,2,13,26,29.64153846,183853,300,68486.89,0.113282882,55,8,,
1004,300,NA,0.00506,142.7,0.120730968,8,NA,NA,0.000402437,0.083262737,1.45,0.25,Ca4.75Na0.25Al2Sb6,Ca5NaAl2Sb6,NA,Ca3AlSb3,NA,NA,197.6284585,0.120730968,"solid_state_reaction, Ar",polycrystalline,770.68,2,13,26,29.64153846,183853,300,20363.29,0.099768298,55,8,,
1005,400,NA,0.00544,161,0.190595588,8,NA,NA,0.000476489,0.164306542,1.16,0.25,Ca4.75Na0.25Al2Sb6,Ca5NaAl2Sb6,NA,Ca3AlSb3,NA,NA,183.8235294,0.190595588,"solid_state_reaction, Ar",polycrystalline,770.68,2,13,26,29.64153846,183853,300,25921,0.154665314,55,8,,
1006,700,NA,0.00733,200.8,0.385053861,8,NA,NA,0.000550077,0.469577879,0.82,0.25,Ca4.75Na0.25Al2Sb6,Ca5NaAl2Sb6,NA,Ca3AlSb3,NA,NA,136.425648,0.385053861,"solid_state_reaction, Ar",polycrystalline,770.68,2,13,26,29.64153846,183853,300,40320.64,0.284164642,55,8,,
1007,1000,NA,0.00939,207,0.456325879,8,NA,NA,0.000456326,0.649112203,0.703,0.25,Ca4.75Na0.25Al2Sb6,Ca5NaAl2Sb6,NA,Ca3AlSb3,NA,NA,106.4962726,0.456325879,"solid_state_reaction, Ar",polycrystalline,770.68,2,13,26,29.64153846,183853,300,42849,0.369631444,55,8,,
1008,300,NA,0.887847148,-413.391,0.005774376,4,NA,NA,1.92479E-05,,NA,0.01,Fe1.98Ti0.02O3,FeM_2_O3,NA,Fe2TiO3,NA,NA,11263.2,0.005774376,"solid_state_reaction, Ar",polycrystalline,101.11,2,5,10,10.111,168009,293,170892.1189,NA,2,2,,
1009,400,NA,0.491905692,-402.826,0.013195114,4,NA,NA,3.29878E-05,,NA,0.01,Fe1.98Ti0.02O3,FeM_2_O3,NA,Fe2TiO3,NA,NA,20329.1,0.013195114,"solid_state_reaction, air",polycrystalline,101.11,2,5,10,10.111,168009,293,162268.7863,NA,2,2,,
1010,700,NA,0.179726815,-370.393,0.053433141,4,NA,NA,7.63331E-05,,NA,0.01,Fe1.98Ti0.02O3,FeM_2_O3,NA,Fe2TiO3,NA,NA,55640,0.053433141,"solid_state_reaction, air",polycrystalline,101.11,2,5,10,10.111,168009,293,137190.9744,NA,2,2,,
1011,1000,NA,0.138108766,-371.867,0.100127653,4,NA,NA,0.000100128,,NA,0.01,Fe1.98Ti0.02O3,FeM_2_O3,NA,Fe2TiO3,NA,NA,72406.7,0.100127653,"solid_state_reaction, air",polycrystalline,101.11,2,5,10,10.111,168009,293,138285.0657,NA,2,2,,
1012,300,NA,0.376396903,-366.462,0.01070368,4,NA,NA,3.56789E-05,0.001368757,7.82,0.02,Fe1.96Ti0.04O3,FeM_2_O3,NA,Fe2TiO3,NA,NA,26567.7,0.01070368,"solid_state_reaction, air",polycrystalline,101.11,2,5,10,10.111,168009,293,134294.3974,2.486899795,2,2,,
1013,400,NA,0.21392342,-343.857,0.022108404,4,NA,NA,5.5271E-05,0.003218108,6.87,0.02,Fe1.96Ti0.04O3,FeM_2_O3,NA,Fe2TiO3,NA,NA,46745.7,0.022108404,"solid_state_reaction, air",polycrystalline,101.11,2,5,10,10.111,168009,293,118237.6364,6.641019389,2,2,,
1014,700,NA,0.09422584,-322.973,0.07749264,4,NA,NA,0.000110704,0.016487796,4.7,0.02,Fe1.96Ti0.04O3,FeM_2_O3,NA,Fe2TiO3,NA,NA,106128,0.07749264,"solid_state_reaction, air",polycrystalline,101.11,2,5,10,10.111,168009,293,104311.5587,38.56736681,2,2,,
1015,1000,NA,0.072099613,-328.378,0.149559903,4,NA,NA,0.00014956,0.04224856,3.54,0.02,Fe1.96Ti0.04O3,FeM_2_O3,NA,Fe2TiO3,NA,NA,138697,0.149559903,"solid_state_reaction, air",polycrystalline,101.11,2,5,10,10.111,168009,293,107832.1109,95.59906215,2,2,,
1016,300,NA,0.41152094,-335.012,0.008181822,4,NA,NA,2.72727E-05,0.00128041,6.39,0.03,Fe1.94Ti0.06O3,FeM_2_O3,NA,Fe2TiO3,NA,NA,24300.1,0.008181822,"solid_state_reaction, air",polycrystalline,101.11,2,5,10,10.111,168009,293,112233.0401,2.783673427,2,2,,
1017,400,NA,0.205898583,-308.722,0.018515771,4,NA,NA,4.62894E-05,0.00312239,5.93,0.03,Fe1.94Ti0.06O3,FeM_2_O3,NA,Fe2TiO3,NA,NA,48567.6,0.018515771,"solid_state_reaction, air",polycrystalline,101.11,2,5,10,10.111,168009,293,95309.27328,7.993588128,2,2,,
1018,700,NA,0.075870807,-292.015,0.078674439,4,NA,NA,0.000112392,0.018127751,4.34,0.03,Fe1.94Ti0.06O3,FeM_2_O3,NA,Fe2TiO3,NA,NA,131803,0.078674439,"solid_state_reaction, air",polycrystalline,101.11,2,5,10,10.111,168009,293,85272.76023,51.87085806,2,2,,
1019,1000,NA,0.057563565,-294.717,0.150890777,4,NA,NA,0.000150891,0.045042023,3.35,0.03,Fe1.94Ti0.06O3,FeM_2_O3,NA,Fe2TiO3,NA,NA,173721,0.150890777,"solid_state_reaction, air",polycrystalline,101.11,2,5,10,10.111,168009,293,86858.11009,126.5311164,2,2,,
1020,300,NA,1,-427.641,0.005486305,4,NA,NA,1.82877E-05,,NA,0.01,Fe1.98Sn0.02O3,FeM_2_O3,NA,Fe2TiO3,NA,NA,10000,0.005486305,"solid_state_reaction, air",polycrystalline,303.23,6,5,30,10.10766667,84729,300,182876.8249,NA,167,12,,
1021,400,NA,0.515440005,-413.391,0.013261844,4,NA,NA,3.31546E-05,,NA,0.01,Fe1.98Sn0.02O3,FeM_2_O3,NA,Fe2TiO3,NA,NA,19400.9,0.013261844,"solid_state_reaction, air",polycrystalline,303.23,6,5,30,10.10766667,84729,300,170892.1189,NA,167,12,,
1022,700,NA,0.213016592,-373.833,0.045924018,4,NA,NA,6.56057E-05,,NA,0.01,Fe1.98Sn0.02O3,FeM_2_O3,NA,Fe2TiO3,NA,NA,46944.7,0.045924018,"solid_state_reaction, air",polycrystalline,303.23,6,5,30,10.10766667,84729,300,139751.1119,NA,167,12,,
1023,1000,NA,0.162304991,-374.57,0.086443851,4,NA,NA,8.64439E-05,,NA,0.01,Fe1.98Sn0.02O3,FeM_2_O3,NA,Fe2TiO3,NA,NA,61612.4,0.086443851,"solid_state_reaction, air",polycrystalline,303.23,6,5,30,10.10766667,84729,300,140302.6849,NA,167,12,,
1024,300,NA,0.467457917,-364.496,0.008526372,4,NA,NA,2.84212E-05,0.001246546,6.84,0.02,Fe1.96Sn0.04O3,FeM_2_O3,NA,Fe2TiO3,NA,NA,21392.3,0.008526372,"solid_state_reaction, air",polycrystalline,303.23,6,5,30,10.10766667,84729,300,132857.334,2.289351404,167,12,,
